date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
"2023-03-27",516,"Nashik","Wheat","Maharashtra",2308.29,1879,2689.29,"Daily","+117.09"
"2023-03-25",516,"Nashik","Wheat","Maharashtra",2191.2,1952,2757.8,"Daily","-43.51"
"2023-03-24",516,"Nashik","Wheat","Maharashtra",2234.71,2028.29,2523.86,"Daily","+9.81"
"2023-03-23",516,"Nashik","Wheat","Maharashtra",2224.9,1966.3,2572.3,"Daily","+49.40"
"2023-03-22",516,"Nashik","Wheat","Maharashtra",2175.5,2079,2303,"Daily","-88.17"
"2023-03-21",516,"Nashik","Wheat","Maharashtra",2263.67,2004.67,2580.33,"Daily","-45.66"
"2023-03-20",516,"Nashik","Wheat","Maharashtra",2309.33,2024.78,2595.22,"Daily","+59.00"
"2023-03-18",516,"Nashik","Wheat","Maharashtra",2250.33,2056,2455.67,"Daily","-1.00"
"2023-03-17",516,"Nashik","Wheat","Maharashtra",2251.33,2036.89,2533.56,"Daily","-3.23"
"2023-03-16",516,"Nashik","Wheat","Maharashtra",2254.56,2076.89,2465.78,"Daily","+33.56"
"2023-03-15",516,"Nashik","Wheat","Maharashtra",2221,2035.3,2467.7,"Daily","+48.62"
"2023-03-14",516,"Nashik","Wheat","Maharashtra",2172.38,1958.5,2372.38,"Daily","-3.45"
"2023-03-13",516,"Nashik","Wheat","Maharashtra",2175.83,1981.17,2400.83,"Daily","-95.57"
"2023-03-11",516,"Nashik","Wheat","Maharashtra",2271.4,1960.8,2552.4,"Daily","+71.62"
"2023-03-10",516,"Nashik","Wheat","Maharashtra",2199.78,1934.78,2376.78,"Daily","-144.22"
"2023-03-09",516,"Nashik","Wheat","Maharashtra",2344,1965.62,2580.88,"Daily","+77.00"
"2023-03-08",516,"Nashik","Wheat","Maharashtra",2267,2036.56,2411.78,"Daily","+87.00"
"2023-03-07",516,"Nashik","Wheat","Maharashtra",2180,2180,2375,"Daily","-162.80"
"2023-03-06",516,"Nashik","Wheat","Maharashtra",2342.8,2092.4,2513,"Daily","+138.63"
"2023-03-04",516,"Nashik","Wheat","Maharashtra",2204.17,2023,2403.67,"Daily","-67.21"
"2023-03-03",516,"Nashik","Wheat","Maharashtra",2271.38,2042.75,2427.38,"Daily","-18.98"
"2023-03-02",516,"Nashik","Wheat","Maharashtra",2290.36,2128.36,2446.27,"Daily","+18.86"
"2023-03-01",516,"Nashik","Wheat","Maharashtra",2271.5,2051.1,2468.1,"Daily","-18.38"
